query-id	corpus-id	score
genQ6557	42970-0	1
genQ6558	42971-0	1
genQ6559	42972-0	1
genQ6560	42973-0	1
genQ6561	42976-0	1
genQ6562	42976-1	1
genQ6563	42976-2	1
genQ6564	42977-0	1
genQ6565	42978-0	1
genQ6566	42978-1	1
genQ6567	42980-0	1
genQ6568	42981-0	1
genQ6569	42981-1	1
genQ6570	42981-2	1
genQ6571	42981-3	1
genQ6572	42982-0	1
genQ6573	42982-1	1
genQ6574	42984-0	1
genQ6575	42989-0	1
genQ6576	42989-1	1
genQ6577	42989-2	1
genQ6578	42995-0	1
genQ6579	42995-1	1
genQ6580	42995-2	1
genQ6581	42995-3	1
genQ6582	42995-4	1
genQ6583	42995-5	1
genQ6584	42995-6	1
genQ6585	42995-7	1
genQ6586	42995-8	1
genQ6587	42999-0	1
genQ6588	42999-1	1
genQ6589	42999-2	1
genQ6590	42999-3	1
genQ6591	42999-4	1
genQ6592	43001-0	1
genQ6593	43001-1	1
genQ6594	43001-2	1
genQ6595	43001-3	1
genQ6596	43003-0	1
genQ6597	43003-1	1
genQ6598	43003-2	1
genQ6599	43003-3	1
genQ6600	43003-4	1
genQ6601	43003-5	1
genQ6602	43007-0	1
genQ6603	43007-1	1
genQ6604	43007-2	1
genQ6605	43008-0	1
genQ6606	43008-1	1
genQ6607	43008-2	1
genQ6608	43010-0	1
genQ6609	43010-1	1
genQ6610	43012-0	1
genQ6611	43012-1	1
genQ6612	43057-0	1
genQ6613	43057-1	1
genQ6614	43057-2	1
genQ6615	43057-3	1
genQ6616	43057-4	1
genQ6617	43057-5	1
genQ6618	43063-0	1
genQ6619	43063-1	1
genQ6620	43063-2	1
genQ6621	43063-3	1
genQ6622	43063-4	1
genQ6623	43063-5	1
genQ6624	43063-6	1
genQ6625	43063-7	1
genQ6626	43063-8	1
genQ6627	43063-9	1
genQ6628	43063-10	1
genQ6629	43063-11	1
genQ6630	43063-12	1
genQ6631	43063-13	1
genQ6632	43063-14	1
genQ6633	43063-15	1
genQ6634	43066-0	1
genQ6635	43066-1	1
genQ6636	43066-2	1
genQ6637	43066-3	1
genQ6638	43066-4	1
genQ6639	43068-0	1
genQ6640	43068-1	1
genQ6641	43068-2	1
genQ6642	43068-3	1
genQ6643	43068-4	1
genQ6644	43068-5	1
genQ6645	43068-6	1
genQ6646	43068-7	1
genQ6647	43075-0	1
genQ6648	43075-1	1
genQ6649	43075-2	1
genQ6650	43075-3	1
genQ6651	43075-4	1
genQ6652	43075-5	1
genQ6653	43075-6	1
genQ6654	43082-0	1
genQ6655	43082-1	1
genQ6656	43082-2	1
genQ6657	43085-0	1
genQ6658	43085-1	1
genQ6659	43085-2	1
genQ6660	43085-3	1
genQ6661	43085-4	1
genQ6662	43104-0	1
genQ6663	43104-1	1
genQ6664	43104-2	1
genQ6665	43104-3	1
genQ6666	43108-0	1
genQ6667	43108-1	1
genQ6668	43108-2	1
genQ6669	43108-3	1
genQ6670	43112-0	1
genQ6671	43112-1	1
genQ6672	43115-0	1
genQ6673	43115-1	1
genQ6674	43115-2	1
genQ6675	43115-3	1
genQ6676	43119-0	1
genQ6677	43121-0	1
genQ6678	43121-1	1
genQ6679	43121-2	1
genQ6680	43122-0	1
genQ6681	43122-1	1
genQ6682	43122-2	1
genQ6683	43122-3	1
genQ6684	43122-4	1
genQ6685	43122-5	1
genQ6686	43122-6	1
genQ6687	43122-7	1
genQ6688	43124-0	1
genQ6689	43126-0	1
genQ6690	43126-1	1
genQ6691	43131-0	1
genQ6692	43131-1	1
genQ6693	43131-2	1
genQ6694	43131-3	1
genQ6695	43131-4	1
genQ6696	43131-5	1
genQ6697	43131-6	1
genQ6698	43131-7	1
genQ6699	43131-8	1
genQ6700	43131-9	1
genQ6701	43131-10	1
genQ6702	43131-11	1
genQ6703	43131-12	1
genQ6704	43131-13	1
genQ6705	43131-14	1
genQ6706	43131-15	1
genQ6707	43131-16	1
genQ6708	43131-17	1
genQ6709	43131-18	1
genQ6710	43131-19	1
genQ6711	43131-20	1
genQ6712	43131-21	1
genQ6713	43131-22	1
genQ6714	43131-23	1
genQ6715	43131-24	1
genQ6716	43131-25	1
genQ6717	43131-26	1
genQ6718	43131-27	1
genQ6719	43131-28	1
genQ6720	43131-29	1
genQ6721	43131-30	1
genQ6722	43131-31	1
genQ6723	43131-32	1
genQ6724	43131-33	1
genQ6725	43131-34	1
genQ6726	43131-35	1
genQ6727	43131-36	1
genQ6728	43131-37	1
genQ6729	43131-38	1
genQ6730	43131-39	1
genQ6731	43131-40	1
genQ6732	43131-41	1
genQ6733	43131-42	1
genQ6734	43131-43	1
genQ6735	43131-44	1
genQ6736	43131-45	1
genQ6737	43131-46	1
genQ6738	43131-47	1
genQ6739	43131-48	1
genQ6740	43131-49	1
genQ6741	43131-50	1
genQ6742	43131-51	1
genQ6743	43131-52	1
genQ6744	43131-53	1
genQ6745	43131-54	1
genQ6746	43131-55	1
genQ6747	43131-56	1
genQ6748	43131-57	1
genQ6749	43131-58	1
genQ6750	43131-59	1
genQ6751	43131-60	1
genQ6752	43131-61	1
genQ6753	43131-62	1
genQ6754	43131-63	1
genQ6755	43131-64	1
genQ6756	43131-65	1
genQ6757	43131-66	1
genQ6758	43131-67	1
genQ6759	43131-68	1
genQ6760	43131-69	1
genQ6761	43136-0	1
genQ6762	43136-1	1
genQ6763	43140-0	1
genQ6764	43140-1	1
genQ6765	43140-2	1
genQ6766	43141-0	1
genQ6767	43141-1	1
genQ6768	43142-0	1
genQ6769	43142-1	1
genQ6770	43143-0	1
genQ6771	43144-0	1
genQ6772	43144-1	1
genQ6773	43147-0	1
genQ6774	43147-1	1
genQ6775	43147-2	1
genQ6776	43148-0	1
genQ6777	43148-1	1
genQ6778	43148-2	1
genQ6779	43151-0	1
genQ6780	43151-1	1
genQ6781	43151-2	1
genQ6782	43151-3	1
genQ6783	43165-0	1
genQ6784	43165-1	1
genQ6785	43165-2	1
genQ6786	43165-3	1
genQ6787	43165-4	1
genQ6788	43165-5	1
genQ6789	43165-6	1
genQ6790	43165-7	1
genQ6791	43168-0	1
genQ6792	43168-1	1
genQ6793	43168-2	1
genQ6794	43179-0	1
genQ6795	43179-1	1
genQ6796	43179-2	1
genQ6797	43179-3	1
genQ6798	43180-0	1
genQ6799	43181-0	1
genQ6800	43181-1	1
genQ6801	43181-2	1
genQ6802	43181-3	1
genQ6803	43181-4	1
genQ6804	43186-0	1
genQ6805	43186-1	1
genQ6806	43186-2	1
genQ6807	43186-3	1
genQ6808	43186-4	1
genQ6809	43186-5	1
genQ6810	43186-6	1
genQ6811	43186-7	1
genQ6812	43186-8	1
genQ6813	43186-9	1
genQ6814	43186-10	1
genQ6815	43186-11	1
genQ6816	43186-12	1
genQ6817	43191-0	1
genQ6818	43191-1	1
genQ6819	43191-2	1
genQ6820	43191-3	1
genQ6821	43191-4	1
genQ6822	43191-5	1
genQ6823	43191-6	1
genQ6824	43191-7	1
genQ6825	43191-8	1
genQ6826	43191-9	1
genQ6827	43191-10	1
genQ6828	43191-11	1
genQ6829	43191-12	1
genQ6830	43191-13	1
genQ6831	43191-14	1
genQ6832	43191-15	1
genQ6833	43191-16	1
genQ6834	43191-17	1
genQ6835	43191-18	1
genQ6836	43191-19	1
genQ6837	43191-20	1
genQ6838	43191-21	1
genQ6839	43191-22	1
genQ6840	43191-23	1
genQ6841	43191-24	1
genQ6842	43212-0	1
genQ6843	43216-0	1
genQ6844	43216-1	1
genQ6845	43216-2	1
genQ6846	43216-3	1
genQ6847	43216-4	1
genQ6848	43216-5	1
genQ6849	43216-6	1
genQ6850	43217-0	1
genQ6851	43223-0	1
genQ6852	43223-1	1
genQ6853	43228-0	1
genQ6854	43228-1	1
genQ6855	43228-2	1
genQ6856	43231-0	1
genQ6857	43232-0	1
genQ6858	43233-0	1
genQ6859	43234-0	1
genQ6860	43236-0	1
genQ6861	43237-0	1
genQ6862	43238-0	1
genQ6863	43239-0	1
genQ6864	43240-0	1
genQ6865	43241-0	1
genQ6866	43241-1	1
genQ6867	43241-2	1
genQ6868	43241-3	1
genQ6869	43242-0	1
genQ6870	43242-1	1
genQ6871	43242-2	1
genQ6872	43242-3	1
genQ6873	43243-0	1
genQ6874	43244-0	1
genQ6875	43244-1	1
genQ6876	43244-2	1
genQ6877	43245-0	1
genQ6878	43246-0	1
genQ6879	43247-0	1
genQ6880	43248-0	1
genQ6881	43249-0	1
genQ6882	43250-0	1
genQ6883	43251-0	1
genQ6884	43252-0	1
genQ6885	43253-0	1
genQ6886	43254-0	1
genQ6887	43255-0	1
genQ6888	43256-0	1
genQ6889	43257-0	1
genQ6890	43258-0	1
genQ6891	43259-0	1
genQ6892	43260-0	1
genQ6893	43261-0	1
genQ6894	43261-1	1
genQ6895	43261-2	1
genQ6896	43261-3	1
genQ6897	43261-4	1
genQ6898	43261-5	1
genQ6899	43261-6	1
genQ6900	43262-0	1
genQ6901	43263-0	1
genQ6902	43263-1	1
genQ6903	43263-2	1
genQ6904	43263-3	1
genQ6905	43263-4	1
genQ6906	43263-5	1
genQ6907	43263-6	1
genQ6908	43263-7	1
genQ6909	43264-0	1
genQ6910	43265-0	1
genQ6911	43266-0	1
genQ6912	43267-0	1
genQ6913	43268-0	1
genQ6914	43268-1	1
genQ6915	43268-2	1
genQ6916	43268-3	1
genQ6917	43268-4	1
genQ6918	43269-0	1
genQ6919	43271-0	1
genQ6920	43272-0	1
genQ6921	43272-1	1
genQ6922	43272-2	1
genQ6923	43273-0	1
genQ6924	43274-0	1
genQ6925	43275-0	1
genQ6926	43276-0	1
genQ6927	43277-0	1
genQ6928	43278-0	1
genQ6929	43279-0	1
genQ6930	43280-0	1
genQ6931	43280-1	1
genQ6932	43280-2	1
genQ6933	43280-3	1
genQ6934	43280-4	1
genQ6935	43281-0	1
genQ6936	43282-0	1
genQ6937	43283-0	1
genQ6938	43284-0	1
genQ6939	43285-0	1
genQ6940	43286-0	1
genQ6941	43287-0	1
genQ6942	43294-0	1
genQ6943	43294-1	1
genQ6944	43294-2	1
genQ6945	43296-0	1
genQ6946	43296-1	1
genQ6947	43297-0	1
genQ6948	43302-0	1
genQ6949	43303-0	1
genQ6950	43303-1	1
genQ6951	43304-0	1
genQ6952	43305-0	1
genQ6953	43306-0	1
genQ6954	43307-0	1
genQ6955	43308-0	1
genQ6956	43309-0	1
genQ6957	43309-1	1
genQ6958	43309-2	1
genQ6959	43309-3	1
genQ6960	43309-4	1
genQ6961	43309-5	1
genQ6962	43315-0	1
genQ6963	43315-1	1
genQ6964	43315-2	1
genQ6965	43319-0	1
genQ6966	43319-1	1
genQ6967	43319-2	1
genQ6968	43319-3	1
genQ6969	43319-4	1
genQ6970	43319-5	1
genQ6971	43319-6	1
genQ6972	43319-7	1
genQ6973	43319-8	1
genQ6974	43322-0	1
genQ6975	43324-0	1
genQ6976	43325-0	1
genQ6977	43326-0	1
genQ6978	43327-0	1
genQ6979	43328-0	1
genQ6980	43329-0	1
genQ6981	43330-0	1
genQ6982	43331-0	1
genQ6983	43332-0	1
genQ6984	43333-0	1
genQ6985	43334-0	1
genQ6986	43335-0	1
genQ6987	43336-0	1
genQ6988	43337-0	1
genQ6989	43337-1	1
genQ6990	43338-0	1
genQ6991	43339-0	1
genQ6992	43339-1	1
genQ6993	43339-2	1
genQ6994	43340-0	1
genQ6995	43341-0	1
genQ6996	43342-0	1
genQ6997	43343-0	1
genQ6998	43344-0	1
genQ6999	43345-0	1
genQ7000	43346-0	1
genQ7001	43347-0	1
genQ7002	43348-0	1
genQ7003	43349-0	1
genQ7004	43350-0	1
genQ7005	43351-0	1
genQ7006	43351-1	1
genQ7007	43351-2	1
genQ7008	43352-0	1
genQ7009	43353-0	1
genQ7010	43353-1	1
genQ7011	43354-0	1
genQ7012	43355-0	1
genQ7013	43356-0	1
genQ7014	43358-0	1
genQ7015	43359-0	1
genQ7016	43360-0	1
genQ7017	43361-0	1
genQ7018	43361-1	1
genQ7019	43362-0	1
genQ7020	43363-0	1
genQ7021	43365-0	1
genQ7022	43366-0	1
genQ7023	43366-1	1
genQ7024	43367-0	1
genQ7025	43368-0	1
genQ7026	43368-1	1
genQ7027	43368-2	1
genQ7028	43368-3	1
genQ7029	43369-0	1
genQ7030	43370-0	1
genQ7031	43371-0	1
genQ7032	43372-0	1
genQ7033	43373-0	1
genQ7034	43373-1	1
genQ7035	43373-2	1
genQ7036	43374-0	1
genQ7037	43375-0	1
genQ7038	43376-0	1
genQ7039	43377-0	1
genQ7040	43377-1	1
genQ7041	43377-2	1
genQ7042	43378-0	1
genQ7043	43379-0	1
genQ7044	43379-1	1
genQ7045	43380-0	1
genQ7046	43380-1	1
genQ7047	43381-0	1
genQ7048	43381-1	1
genQ7049	43381-2	1
genQ7050	43383-0	1
genQ7051	43384-0	1
genQ7052	43385-0	1
genQ7053	43386-0	1
genQ7054	43386-1	1
genQ7055	43387-0	1
genQ7056	43387-1	1
genQ7057	43388-0	1
genQ7058	43389-0	1
genQ7059	43390-0	1
genQ7060	43391-0	1
genQ7061	43392-0	1
genQ7062	43393-0	1
genQ7063	43394-0	1
genQ7064	43394-1	1
genQ7065	43395-0	1
genQ7066	43396-0	1
genQ7067	43397-0	1
genQ7068	43399-0	1
genQ7069	43400-0	1
genQ7070	43400-1	1
genQ7071	43400-2	1
genQ7072	43400-3	1
genQ7073	43400-4	1
genQ7074	43401-0	1
genQ7075	43402-0	1
genQ7076	43402-1	1
genQ7077	43403-0	1
genQ7078	43404-0	1
genQ7079	43405-0	1
genQ7080	43406-0	1
genQ7081	43407-0	1
genQ7082	43407-1	1
genQ7083	43407-2	1
genQ7084	43408-0	1
genQ7085	43409-0	1
genQ7086	43410-0	1
genQ7087	43411-0	1
genQ7088	43413-0	1
genQ7089	43414-0	1
genQ7090	43415-0	1
genQ7091	43417-0	1
genQ7092	43417-1	1
genQ7093	43417-2	1
genQ7094	43417-3	1
genQ7095	43417-4	1
genQ7096	43417-5	1
genQ7097	43417-6	1
genQ7098	43418-0	1
genQ7099	43418-1	1
genQ7100	43418-2	1
genQ7101	43418-3	1
genQ7102	43418-4	1
genQ7103	43418-5	1
genQ7104	43419-0	1
genQ7105	43420-0	1
genQ7106	43421-0	1
genQ7107	43422-0	1
genQ7108	43423-0	1
genQ7109	43423-1	1
genQ7110	43424-0	1
genQ7111	43425-0	1
genQ7112	43426-0	1
genQ7113	43426-1	1
genQ7114	43426-2	1
genQ7115	43426-3	1
genQ7116	43427-0	1
genQ7117	43427-1	1
genQ7118	43427-2	1
genQ7119	43428-0	1
genQ7120	43429-0	1
genQ7121	43430-0	1
genQ7122	43431-0	1
genQ7123	43431-1	1
genQ7124	43432-0	1
genQ7125	43433-0	1
genQ7126	43433-1	1
genQ7127	43433-2	1
genQ7128	43433-3	1
genQ7129	43433-4	1
genQ7130	43433-5	1
genQ7131	43434-0	1
genQ7132	43434-1	1
genQ7133	43435-0	1
genQ7134	43436-0	1
genQ7135	43437-0	1
genQ7136	43437-1	1
genQ7137	43437-2	1
genQ7138	43438-0	1
genQ7139	43439-0	1
genQ7140	43439-1	1
genQ7141	43440-0	1
genQ7142	43441-0	1
genQ7143	43443-0	1
genQ7144	43443-1	1
genQ7145	43443-2	1
genQ7146	43443-3	1
genQ7147	43443-4	1
genQ7148	43443-5	1
genQ7149	43446-0	1
genQ7150	43446-1	1
genQ7151	43446-2	1
genQ7152	43446-3	1
genQ7153	43446-4	1
genQ7154	43446-5	1
genQ7155	43446-6	1
genQ7156	43446-7	1
genQ7157	43446-8	1
genQ7158	43446-9	1
genQ7159	43446-10	1
genQ7160	43447-0	1
genQ7161	43448-0	1
genQ7162	43448-1	1
genQ7163	43449-0	1
genQ7164	43450-0	1
genQ7165	43450-1	1
genQ7166	43451-0	1
genQ7167	43452-0	1
genQ7168	43453-0	1
genQ7169	43454-0	1
genQ7170	43457-0	1
genQ7171	43457-1	1
genQ7172	43459-0	1
genQ7173	43461-0	1
genQ7174	43461-1	1
genQ7175	43464-0	1
genQ7176	43464-1	1
genQ7177	43467-0	1
genQ7178	43467-1	1
genQ7179	43467-2	1
genQ7180	43468-0	1
genQ7181	43468-1	1
genQ7182	43468-2	1
genQ7183	43468-3	1
genQ7184	43470-0	1
genQ7185	43470-1	1
genQ7186	43470-2	1
genQ7187	43470-3	1
genQ7188	43477-0	1
genQ7189	43477-1	1
genQ7190	43477-2	1
genQ7191	43477-3	1
genQ7192	43477-4	1
genQ7193	43477-5	1
genQ7194	43477-6	1
genQ7195	43477-7	1
genQ7196	43477-8	1
genQ7197	43477-9	1
genQ7198	43478-0	1
genQ7199	43479-0	1
genQ7200	43479-1	1
genQ7201	43479-2	1
genQ7202	43479-3	1
genQ7203	43479-4	1
genQ7204	43479-5	1
genQ7205	43479-6	1
genQ7206	43479-7	1
genQ7207	43479-8	1
genQ7208	43480-0	1
genQ7209	43480-1	1
genQ7210	43481-0	1
genQ7211	43482-0	1
genQ7212	43482-1	1
genQ7213	43484-0	1
genQ7214	43485-0	1
genQ7215	43486-0	1
genQ7216	43507-0	1
genQ7217	43508-0	1
genQ7218	43509-0	1
genQ7219	43515-0	1
genQ7220	43515-1	1
genQ7221	43515-2	1
genQ7222	43521-0	1
genQ7223	43532-0	1
genQ7224	43533-0	1
genQ7225	43534-0	1
genQ7226	43535-0	1
genQ7227	43536-0	1
genQ7228	43537-0	1
genQ7229	43538-0	1
genQ7230	43538-1	1
genQ7231	43539-0	1
genQ7232	43540-0	1
genQ7233	43541-0	1
genQ7234	43541-1	1
genQ7235	43542-0	1
genQ7236	43545-0	1
genQ7237	43545-1	1
genQ7238	43565-0	1
genQ7239	43566-0	1
genQ7240	43567-0	1
genQ7241	43568-0	1
genQ7242	43569-0	1
genQ7243	43570-0	1
genQ7244	43571-0	1
genQ7245	43572-0	1
genQ7246	43574-0	1
genQ7247	43576-0	1
genQ7248	43578-0	1
genQ7249	43580-0	1
genQ7250	43581-0	1
genQ7251	43583-0	1
genQ7252	43583-1	1
genQ7253	43585-0	1
genQ7254	43587-0	1
genQ7255	43590-0	1
genQ7256	43590-1	1
genQ7257	43590-2	1
genQ7258	43592-0	1
genQ7259	43594-0	1
genQ7260	43594-1	1
genQ7261	43595-0	1
genQ7262	43595-1	1
genQ7263	43598-0	1
genQ7264	43600-0	1
genQ7265	43602-0	1
genQ7266	43606-0	1
genQ7267	43606-1	1
genQ7268	43606-2	1
genQ7269	43609-0	1
genQ7270	43609-1	1
genQ7271	43617-0	1
genQ7272	4261-0	1
genQ7273	4261-1	1
genQ7274	4261-2	1
genQ7275	4261-3	1
genQ7276	4261-4	1
genQ7277	4261-5	1
genQ7278	4261-6	1
genQ7279	4261-7	1
genQ7280	4261-8	1
genQ7281	4261-9	1
genQ7282	4261-10	1
genQ7283	4261-11	1
genQ7284	4270-0	1
genQ7285	4270-1	1
genQ7286	4270-2	1
genQ7287	4342-0	1
genQ7288	4345-0	1
genQ7289	4368-0	1
genQ7290	4368-1	1
genQ7291	4368-2	1
genQ7292	4368-3	1
genQ7293	4368-4	1
genQ7294	4368-5	1
genQ7295	4368-6	1
genQ7296	4368-7	1
genQ7297	4368-8	1
genQ7298	4368-9	1
genQ7299	4368-10	1
genQ7300	4368-11	1
genQ7301	4368-12	1
genQ7302	4368-13	1
genQ7303	4368-14	1
genQ7304	4368-15	1
genQ7305	4368-16	1
genQ7306	4368-17	1
genQ7307	4368-18	1
genQ7308	4368-19	1
genQ7309	4368-20	1
genQ7310	4368-21	1
genQ7311	4368-22	1
genQ7312	4368-23	1
genQ7313	4368-24	1
genQ7314	4368-25	1
genQ7315	4399-0	1
genQ7316	4399-1	1
genQ7317	4399-2	1
genQ7318	4399-3	1
genQ7319	4399-4	1
genQ7320	4399-5	1
genQ7321	4399-6	1
genQ7322	4399-7	1
genQ7323	4399-8	1
genQ7324	4399-9	1
genQ7325	4399-10	1
genQ7326	4399-11	1
genQ7327	4399-12	1
genQ7328	4399-13	1
genQ7329	4399-14	1
genQ7330	4399-15	1
genQ7331	4399-16	1
genQ7332	4399-17	1
genQ7333	4404-0	1
genQ7334	4404-1	1
genQ7335	4404-2	1
genQ7336	4412-0	1
genQ7337	4412-1	1
genQ7338	4412-2	1
genQ7339	4413-0	1
genQ7340	4413-1	1
genQ7341	4413-2	1
genQ7342	4413-3	1
genQ7343	4413-4	1
genQ7344	4413-5	1
genQ7345	4413-6	1
genQ7346	4413-7	1
genQ7347	4413-8	1
genQ7348	4413-9	1
genQ7349	4413-10	1
genQ7350	4414-0	1
genQ7351	4414-1	1
genQ7352	4414-2	1
genQ7353	4414-3	1
genQ7354	4414-4	1
genQ7355	4414-5	1
genQ7356	4414-6	1
genQ7357	4414-7	1
genQ7358	4414-8	1
genQ7359	4414-9	1
genQ7360	4414-10	1
genQ7361	4414-11	1
genQ7362	4414-12	1
genQ7363	4414-13	1
genQ7364	4414-14	1
genQ7365	4414-15	1
genQ7366	4414-16	1
genQ7367	4414-17	1
genQ7368	4414-18	1
genQ7369	4414-19	1
genQ7370	4414-20	1
genQ7371	4414-21	1
genQ7372	4414-22	1
genQ7373	4414-23	1
genQ7374	4414-24	1
genQ7375	4415-0	1
genQ7376	4415-1	1
genQ7377	4415-2	1
genQ7378	4415-3	1
genQ7379	4415-4	1
genQ7380	4415-5	1
genQ7381	4415-6	1
genQ7382	4416-0	1
genQ7383	4416-1	1
genQ7384	4416-2	1
genQ7385	4416-3	1
genQ7386	4416-4	1
genQ7387	4420-0	1
genQ7388	4420-1	1
genQ7389	4420-2	1
genQ7390	4420-3	1
genQ7391	4421-0	1
genQ7392	4421-1	1
genQ7393	4421-2	1
genQ7394	4422-0	1
genQ7395	4422-1	1
genQ7396	4422-2	1
genQ7397	4423-0	1
genQ7398	4426-0	1
genQ7399	4426-1	1
genQ7400	4426-2	1
genQ7401	4426-3	1
genQ7402	4426-4	1
genQ7403	4426-5	1
genQ7404	4426-6	1
genQ7405	4426-7	1
genQ7406	4426-8	1
genQ7407	4426-9	1
genQ7408	4426-10	1
genQ7409	4426-11	1
genQ7410	4426-12	1
genQ7411	4426-13	1
genQ7412	4426-14	1
genQ7413	4426-15	1
genQ7414	4426-16	1
genQ7415	4426-17	1
genQ7416	4426-18	1
genQ7417	4426-19	1
genQ7418	4426-20	1
genQ7419	4426-21	1
genQ7420	4426-22	1
genQ7421	4426-23	1
genQ7422	4426-24	1
genQ7423	4426-25	1
genQ7424	4426-26	1
genQ7425	4426-27	1
genQ7426	4426-28	1
genQ7427	4426-29	1
genQ7428	4426-30	1
genQ7429	4426-31	1
genQ7430	4426-32	1
genQ7431	4427-0	1
genQ7432	4427-1	1
genQ7433	4479-0	1
genQ7434	4502-0	1
genQ7435	4526-0	1
genQ7436	4527-0	1
genQ7437	4527-1	1
genQ7438	4527-2	1
genQ7439	4528-0	1
genQ7440	4528-1	1
genQ7441	4528-2	1
genQ7442	4528-3	1
genQ7443	4528-4	1
genQ7444	4528-5	1
genQ7445	4528-6	1
genQ7446	4528-7	1
genQ7447	4528-8	1
genQ7448	4528-9	1
genQ7449	4528-10	1
genQ7450	4528-11	1
genQ7451	4528-12	1
genQ7452	4528-13	1
genQ7453	4528-14	1
genQ7454	4528-15	1
genQ7455	4528-16	1
genQ7456	4528-17	1
genQ7457	4528-18	1
genQ7458	4534-0	1
genQ7459	4534-1	1
genQ7460	4534-2	1
genQ7461	4534-3	1
genQ7462	4534-4	1
genQ7463	4536-0	1
genQ7464	4536-1	1
genQ7465	4536-2	1
genQ7466	4536-3	1
genQ7467	4536-4	1
genQ7468	4536-5	1
genQ7469	4537-0	1
genQ7470	4537-1	1
genQ7471	4537-2	1
genQ7472	4537-3	1
genQ7473	4537-4	1
genQ7474	4537-5	1
genQ7475	4537-6	1
genQ7476	4537-7	1
genQ7477	4537-8	1
genQ7478	4537-9	1
genQ7479	4537-10	1
genQ7480	4537-11	1
genQ7481	4537-12	1
genQ7482	4537-13	1
genQ7483	4537-14	1
genQ7484	4537-15	1
genQ7485	4537-16	1
genQ7486	4537-17	1
genQ7487	4537-18	1
genQ7488	4537-19	1
genQ7489	4537-20	1
genQ7490	4537-21	1
genQ7491	4537-22	1
genQ7492	4537-23	1
genQ7493	4537-24	1
genQ7494	4539-0	1
genQ7495	4541-0	1
genQ7496	4541-1	1
genQ7497	4541-2	1
genQ7498	4541-3	1
genQ7499	4541-4	1
genQ7500	4541-5	1
genQ7501	4541-6	1
genQ7502	4541-7	1
genQ7503	4541-8	1
genQ7504	4541-9	1
genQ7505	4541-10	1
genQ7506	4541-11	1
genQ7507	4541-12	1
genQ7508	4541-13	1
genQ7509	4541-14	1
genQ7510	4541-15	1
genQ7511	4541-16	1
genQ7512	4541-17	1
genQ7513	4541-18	1
genQ7514	4542-0	1
genQ7515	4542-1	1
genQ7516	4545-0	1
genQ7517	4546-0	1
genQ7518	4546-1	1
genQ7519	4549-0	1
genQ7520	4561-0	1
genQ7521	4562-0	1
genQ7522	4564-0	1
genQ7523	4595-0	1
genQ7524	4595-1	1
genQ7525	4598-0	1
genQ7526	4611-0	1
genQ7527	4611-1	1
genQ7528	4611-2	1
genQ7529	4611-3	1
genQ7530	4611-4	1
genQ7531	4612-0	1
genQ7532	4612-1	1
genQ7533	4612-2	1
genQ7534	4612-3	1
genQ7535	4612-4	1
genQ7536	4612-5	1
genQ7537	4612-6	1
genQ7538	4613-0	1
genQ7539	4613-1	1
genQ7540	4613-2	1
genQ7541	4613-3	1
genQ7542	4613-4	1
genQ7543	4613-5	1
genQ7544	4613-6	1
genQ7545	4614-0	1
genQ7546	4614-1	1
genQ7547	4614-2	1
genQ7548	4614-3	1
genQ7549	4614-4	1
genQ7550	4615-0	1
genQ7551	4615-1	1
genQ7552	4615-2	1
genQ7553	4616-0	1
genQ7554	4627-0	1
genQ7555	4642-0	1
genQ7556	4642-1	1
genQ7557	4642-2	1
genQ7558	4642-3	1
genQ7559	4642-4	1
genQ7560	4643-0	1
genQ7561	4643-1	1
genQ7562	4643-2	1
genQ7563	4643-3	1
genQ7564	4643-4	1
genQ7565	4643-5	1
genQ7566	4643-6	1
genQ7567	4649-0	1
genQ7568	4649-1	1
genQ7569	4649-2	1
genQ7570	4649-3	1
genQ7571	4650-0	1
genQ7572	4650-1	1
genQ7573	4651-0	1
genQ7574	4651-1	1
genQ7575	4651-2	1
genQ7576	4651-3	1
genQ7577	4651-4	1
genQ7578	4651-5	1
genQ7579	4651-6	1
genQ7580	4651-7	1
genQ7581	4651-8	1
genQ7582	4651-9	1
genQ7583	4651-10	1
genQ7584	4651-11	1
genQ7585	4651-12	1
genQ7586	4651-13	1
genQ7587	4651-14	1
genQ7588	4651-15	1
genQ7589	4651-16	1
genQ7590	4651-17	1
genQ7591	4654-0	1
genQ7592	4654-1	1
genQ7593	4654-2	1
genQ7594	4654-3	1
genQ7595	4654-4	1
genQ7596	4654-5	1
genQ7597	4654-6	1
genQ7598	4654-7	1
genQ7599	4658-0	1
genQ7600	4658-1	1
genQ7601	4659-0	1
genQ7602	4659-1	1
genQ7603	4659-2	1
genQ7604	4660-0	1
genQ7605	4662-0	1
genQ7606	4664-0	1
genQ7607	4669-0	1
genQ7608	4670-0	1
genQ7609	4671-0	1
genQ7610	4671-1	1
genQ7611	4672-0	1
genQ7612	4673-0	1
genQ7613	4674-0	1
genQ7614	4675-0	1
genQ7615	4676-0	1
genQ7616	4677-0	1
genQ7617	4677-1	1
genQ7618	4677-2	1
genQ7619	4677-3	1
genQ7620	4677-4	1
genQ7621	4677-5	1
genQ7622	4677-6	1
genQ7623	4677-7	1
genQ7624	4677-8	1
genQ7625	4677-9	1
genQ7626	4677-10	1
genQ7627	4677-11	1
genQ7628	4677-12	1
genQ7629	4678-0	1
genQ7630	4679-0	1
genQ7631	4681-0	1
genQ7632	4681-1	1
