query-id	corpus-id	score
genQ19600	40507-0	1
genQ19601	40507-1	1
genQ19602	40508-0	1
genQ19603	40508-1	1
genQ19604	40509-0	1
genQ19605	40509-1	1
genQ19606	40509-2	1
genQ19607	40510-0	1
genQ19608	40510-1	1
genQ19609	40510-2	1
genQ19610	40512-0	1
genQ19611	40513-0	1
genQ19612	40514-0	1
genQ19613	40515-0	1
genQ19614	40515-1	1
genQ19615	40516-0	1
genQ19616	40516-1	1
genQ19617	40517-0	1
genQ19618	40517-1	1
genQ19619	40517-2	1
genQ19620	40517-3	1
genQ19621	40518-0	1
genQ19622	40518-1	1
genQ19623	40519-0	1
genQ19624	40519-1	1
genQ19625	40520-0	1
genQ19626	40520-1	1
genQ19627	40521-0	1
genQ19628	40522-0	1
genQ19629	40522-1	1
genQ19630	40522-2	1
genQ19631	40523-0	1
genQ19632	40523-1	1
genQ19633	40525-0	1
genQ19634	40526-0	1
genQ19635	40526-1	1
genQ19636	40527-0	1
genQ19637	40528-0	1
genQ19638	40528-1	1
genQ19639	40529-0	1
genQ19640	40529-1	1
genQ19641	40530-0	1
genQ19642	40530-1	1
genQ19643	40530-2	1
genQ19644	40531-0	1
genQ19645	40531-1	1
genQ19646	40531-2	1
genQ19647	40532-0	1
genQ19648	40533-0	1
genQ19649	40533-1	1
genQ19650	40540-0	1
genQ19651	40574-0	1
genQ19652	40574-1	1
genQ19653	40574-2	1
genQ19654	40574-3	1
genQ19655	40574-4	1
genQ19656	40574-5	1
genQ19657	40576-0	1
genQ19658	40576-1	1
genQ19659	40579-0	1
genQ19660	40581-0	1
genQ19661	40581-1	1
genQ19662	40581-2	1
genQ19663	40581-3	1
genQ19664	40596-0	1
genQ19665	40596-1	1
genQ19666	40596-2	1
genQ19667	40596-3	1
genQ19668	40596-4	1
genQ19669	40596-5	1
genQ19670	40596-6	1
genQ19671	40596-7	1
genQ19672	40596-8	1
genQ19673	40596-9	1
genQ19674	40596-10	1
genQ19675	40596-11	1
genQ19676	40596-12	1
genQ19677	40596-13	1
genQ19678	40610-0	1
genQ19679	40610-1	1
genQ19680	40610-2	1
genQ19681	40612-0	1
genQ19682	40612-1	1
genQ19683	40612-2	1
genQ19684	40613-0	1
genQ19685	40613-1	1
genQ19686	40613-2	1
genQ19687	40615-0	1
genQ19688	40615-1	1
genQ19689	40615-2	1
genQ19690	40617-0	1
genQ19691	40617-1	1
genQ19692	40617-2	1
genQ19693	40621-0	1
genQ19694	40627-0	1
genQ19695	40627-1	1
genQ19696	40627-2	1
genQ19697	40627-3	1
genQ19698	40658-0	1
genQ19699	40658-1	1
genQ19700	40658-2	1
genQ19701	40658-3	1
genQ19702	40658-4	1
genQ19703	40658-5	1
genQ19704	40661-0	1
genQ19705	40661-1	1
genQ19706	40661-2	1
genQ19707	40661-3	1
genQ19708	40661-4	1
genQ19709	40663-0	1
genQ19710	40664-0	1
genQ19711	40667-0	1
genQ19712	40667-1	1
genQ19713	40667-2	1
genQ19714	40667-3	1
genQ19715	40669-0	1
genQ19716	40671-0	1
genQ19717	40676-0	1
genQ19718	40680-0	1
genQ19719	40680-1	1
genQ19720	40681-0	1
genQ19721	40681-1	1
genQ19722	40682-0	1
genQ19723	40682-1	1
genQ19724	40682-2	1
genQ19725	40682-3	1
genQ19726	40683-0	1
genQ19727	40683-1	1
genQ19728	40684-0	1
genQ19729	40692-0	1
genQ19730	40707-0	1
genQ19731	40707-1	1
genQ19732	40707-2	1
genQ19733	40707-3	1
genQ19734	40707-4	1
genQ19735	40707-5	1
genQ19736	40707-6	1
genQ19737	40712-0	1
genQ19738	40712-1	1
genQ19739	40712-2	1
genQ19740	40712-3	1
genQ19741	40712-4	1
genQ19742	40712-5	1
genQ19743	40712-6	1
genQ19744	40712-7	1
genQ19745	40712-8	1
genQ19746	40740-0	1
genQ19747	40743-0	1
genQ19748	40756-0	1
genQ19749	40759-0	1
genQ19750	40759-1	1
genQ19751	40759-2	1
genQ19752	40759-3	1
genQ19753	40759-4	1
genQ19754	40759-5	1
genQ19755	40759-6	1
genQ19756	40759-7	1
genQ19757	40759-8	1
genQ19758	40759-9	1
genQ19759	40759-10	1
genQ19760	40759-11	1
genQ19761	40759-12	1
genQ19762	40759-13	1
genQ19763	40759-14	1
genQ19764	40759-15	1
genQ19765	40759-16	1
genQ19766	40759-17	1
genQ19767	40759-18	1
genQ19768	40759-19	1
genQ19769	40759-20	1
genQ19770	40759-21	1
genQ19771	40759-22	1
genQ19772	40759-23	1
genQ19773	40759-24	1
genQ19774	40759-25	1
genQ19775	40759-26	1
genQ19776	40759-27	1
genQ19777	40759-28	1
genQ19778	40759-29	1
genQ19779	40759-30	1
genQ19780	40759-31	1
genQ19781	40759-32	1
genQ19782	40759-33	1
genQ19783	40759-34	1
genQ19784	40759-35	1
genQ19785	40759-36	1
genQ19786	40759-37	1
genQ19787	40759-38	1
genQ19788	40759-39	1
genQ19789	40810-0	1
genQ19790	40859-0	1
genQ19791	40859-1	1
genQ19792	40861-0	1
genQ19793	40861-1	1
genQ19794	40861-2	1
genQ19795	40862-0	1
genQ19796	40862-1	1
genQ19797	40862-2	1
genQ19798	40862-3	1
genQ19799	40862-4	1
genQ19800	40862-5	1
genQ19801	40863-0	1
genQ19802	40875-0	1
genQ19803	40875-1	1
genQ19804	40877-0	1
genQ19805	40877-1	1
genQ19806	40877-2	1
genQ19807	40877-3	1
genQ19808	40877-4	1
genQ19809	40877-5	1
genQ19810	40877-6	1
genQ19811	40877-7	1
genQ19812	40877-8	1
genQ19813	40880-0	1
genQ19814	40899-0	1
genQ19815	40899-1	1
genQ19816	40899-2	1
genQ19817	40899-3	1
genQ19818	40899-4	1
genQ19819	40899-5	1
genQ19820	40899-6	1
genQ19821	40903-0	1
genQ19822	40908-0	1
genQ19823	40908-1	1
genQ19824	40908-2	1
genQ19825	40921-0	1
genQ19826	40921-1	1
genQ19827	40921-2	1
genQ19828	40921-3	1
genQ19829	40922-0	1
genQ19830	40922-1	1
genQ19831	40922-2	1
genQ19832	40922-3	1
genQ19833	40922-4	1
genQ19834	40922-5	1
genQ19835	40955-0	1
genQ19836	40955-1	1
genQ19837	40955-2	1
genQ19838	41027-0	1
genQ19839	41027-1	1
genQ19840	41027-2	1
genQ19841	41027-3	1
genQ19842	41027-4	1
genQ19843	41027-5	1
genQ19844	41027-6	1
genQ19845	41027-7	1
genQ19846	41027-8	1
genQ19847	41027-9	1
genQ19848	41027-10	1
genQ19849	41028-0	1
genQ19850	41028-1	1
genQ19851	41028-2	1
genQ19852	41028-3	1
genQ19853	41028-4	1
genQ19854	41028-5	1
genQ19855	41028-6	1
genQ19856	41028-7	1
genQ19857	41028-8	1
genQ19858	41028-9	1
genQ19859	41028-10	1
genQ19860	41029-0	1
genQ19861	41045-0	1
genQ19862	41045-1	1
genQ19863	41045-2	1
genQ19864	41045-3	1
genQ19865	41045-4	1
genQ19866	41045-5	1
genQ19867	41045-6	1
genQ19868	41045-7	1
genQ19869	41045-8	1
genQ19870	41045-9	1
genQ19871	41045-10	1
genQ19872	41045-11	1
genQ19873	41045-12	1
genQ19874	41045-13	1
genQ19875	41045-14	1
genQ19876	41045-15	1
genQ19877	41045-16	1
genQ19878	41045-17	1
genQ19879	41045-18	1
genQ19880	41046-0	1
genQ19881	41046-1	1
genQ19882	41046-2	1
genQ19883	41046-3	1
genQ19884	41046-4	1
genQ19885	41047-0	1
genQ19886	41047-1	1
genQ19887	41047-2	1
genQ19888	41048-0	1
genQ19889	41048-1	1
genQ19890	41048-2	1
genQ19891	41048-3	1
genQ19892	41050-0	1
genQ19893	41051-0	1
genQ19894	41051-1	1
genQ19895	41051-2	1
genQ19896	41051-3	1
genQ19897	41051-4	1
genQ19898	41051-5	1
genQ19899	41051-6	1
genQ19900	41052-0	1
genQ19901	41052-1	1
genQ19902	41052-2	1
genQ19903	41052-3	1
genQ19904	41052-4	1
genQ19905	41052-5	1
genQ19906	41052-6	1
genQ19907	41061-0	1
genQ19908	41061-1	1
genQ19909	41061-2	1
genQ19910	41061-3	1
genQ19911	41061-4	1
genQ19912	41061-5	1
genQ19913	41061-6	1
genQ19914	41061-7	1
genQ19915	41061-8	1
genQ19916	41061-9	1
genQ19917	41061-10	1
genQ19918	41061-11	1
genQ19919	41061-12	1
genQ19920	41061-13	1
genQ19921	41061-14	1
genQ19922	41062-0	1
genQ19923	41062-1	1
genQ19924	41062-2	1
genQ19925	41062-3	1
genQ19926	41062-4	1
genQ19927	41066-0	1
genQ19928	41066-1	1
genQ19929	41066-2	1
genQ19930	41066-3	1
genQ19931	41066-4	1
genQ19932	41066-5	1
genQ19933	41066-6	1
genQ19934	41066-7	1
genQ19935	41066-8	1
genQ19936	41066-9	1
genQ19937	41066-10	1
genQ19938	41066-11	1
genQ19939	41066-12	1
genQ19940	41066-13	1
genQ19941	41066-14	1
genQ19942	41066-15	1
genQ19943	41066-16	1
genQ19944	41066-17	1
genQ19945	41066-18	1
genQ19946	41066-19	1
genQ19947	41066-20	1
genQ19948	41066-21	1
genQ19949	41066-22	1
genQ19950	41066-23	1
genQ19951	41066-24	1
genQ19952	41066-25	1
genQ19953	41066-26	1
genQ19954	41069-0	1
genQ19955	41069-1	1
genQ19956	41070-0	1
genQ19957	41070-1	1
genQ19958	41070-2	1
genQ19959	41070-3	1
genQ19960	41070-4	1
genQ19961	41070-5	1
genQ19962	41070-6	1
genQ19963	41070-7	1
genQ19964	41070-8	1
genQ19965	41071-0	1
genQ19966	41071-1	1
genQ19967	41071-2	1
genQ19968	41071-3	1
genQ19969	41071-4	1
genQ19970	41071-5	1
genQ19971	41080-0	1
genQ19972	41080-1	1
genQ19973	41080-2	1
genQ19974	41094-0	1
genQ19975	41094-1	1
genQ19976	41094-2	1
genQ19977	41094-3	1
genQ19978	41094-4	1
genQ19979	41094-5	1
genQ19980	41094-6	1
genQ19981	41094-7	1
genQ19982	41094-8	1
genQ19983	41094-9	1
genQ19984	41094-10	1
genQ19985	41094-11	1
genQ19986	41094-12	1
genQ19987	41094-13	1
genQ19988	41094-14	1
genQ19989	41094-15	1
genQ19990	41094-16	1
genQ19991	41094-17	1
genQ19992	41094-18	1
genQ19993	41094-19	1
genQ19994	41094-20	1
genQ19995	41094-21	1
genQ19996	41094-22	1
genQ19997	41094-23	1
genQ19998	41094-24	1
genQ19999	41126-0	1
genQ20000	41126-1	1
genQ20001	41126-2	1
genQ20002	41127-0	1
genQ20003	41127-1	1
genQ20004	41127-2	1
genQ20005	41130-0	1
genQ20006	41139-0	1
genQ20007	41139-1	1
genQ20008	41150-0	1
genQ20009	41150-1	1
genQ20010	41150-2	1
genQ20011	41150-3	1
genQ20012	41150-4	1
genQ20013	41150-5	1
genQ20014	41150-6	1
genQ20015	41150-7	1
genQ20016	41150-8	1
genQ20017	41150-9	1
genQ20018	41150-10	1
genQ20019	41150-11	1
genQ20020	41150-12	1
genQ20021	41150-13	1
genQ20022	41150-14	1
genQ20023	41150-15	1
genQ20024	41161-0	1
genQ20025	41162-0	1
genQ20026	41166-0	1
genQ20027	41166-1	1
genQ20028	41167-0	1
genQ20029	41167-1	1
genQ20030	41221-0	1
genQ20031	41221-1	1
genQ20032	41221-2	1
genQ20033	41221-3	1
genQ20034	41221-4	1
genQ20035	41221-5	1
genQ20036	41221-6	1
genQ20037	41221-7	1
genQ20038	41221-8	1
genQ20039	41221-9	1
genQ20040	41221-10	1
genQ20041	41242-0	1
genQ20042	41242-1	1
genQ20043	41242-2	1
genQ20044	41242-3	1
genQ20045	41242-4	1
genQ20046	41242-5	1
genQ20047	41242-6	1
genQ20048	41243-0	1
genQ20049	41243-1	1
genQ20050	41243-2	1
genQ20051	41243-3	1
genQ20052	41243-4	1
genQ20053	41243-5	1
genQ20054	41243-6	1
genQ20055	41243-7	1
genQ20056	41243-8	1
genQ20057	41243-9	1
genQ20058	41243-10	1
genQ20059	41243-11	1
genQ20060	41243-12	1
genQ20061	41243-13	1
genQ20062	41243-14	1
genQ20063	41278-0	1
genQ20064	41284-0	1
genQ20065	41284-1	1
genQ20066	41284-2	1
genQ20067	41370-0	1
genQ20068	41370-1	1
genQ20069	41370-2	1
genQ20070	41377-0	1
genQ20071	41377-1	1
genQ20072	41377-2	1
genQ20073	41377-3	1
genQ20074	41377-4	1
genQ20075	41377-5	1
genQ20076	41377-6	1
genQ20077	41377-7	1
genQ20078	41377-8	1
genQ20079	41377-9	1
genQ20080	41377-10	1
genQ20081	41377-11	1
genQ20082	41377-12	1
genQ20083	41377-13	1
genQ20084	41377-14	1
genQ20085	41377-15	1
genQ20086	41377-16	1
genQ20087	41377-17	1
genQ20088	41377-18	1
genQ20089	41377-19	1
genQ20090	41377-20	1
genQ20091	41377-21	1
genQ20092	41377-22	1
genQ20093	41377-23	1
genQ20094	41378-0	1
genQ20095	41378-1	1
genQ20096	41378-2	1
genQ20097	41378-3	1
genQ20098	41378-4	1
genQ20099	41378-5	1
genQ20100	41378-6	1
genQ20101	41378-7	1
genQ20102	41378-8	1
genQ20103	41378-9	1
genQ20104	41378-10	1
genQ20105	41378-11	1
genQ20106	41378-12	1
genQ20107	41378-13	1
genQ20108	41378-14	1
genQ20109	41378-15	1
genQ20110	41378-16	1
genQ20111	41378-17	1
genQ20112	41378-18	1
genQ20113	41378-19	1
genQ20114	41378-20	1
genQ20115	41378-21	1
genQ20116	41378-22	1
genQ20117	41378-23	1
genQ20118	41378-24	1
genQ20119	41378-25	1
genQ20120	41383-0	1
genQ20121	41383-1	1
genQ20122	41383-2	1
genQ20123	41383-3	1
genQ20124	41383-4	1
genQ20125	41383-5	1
genQ20126	41383-6	1
genQ20127	41383-7	1
genQ20128	41383-8	1
genQ20129	41383-9	1
genQ20130	41383-10	1
genQ20131	41383-11	1
genQ20132	41383-12	1
genQ20133	41383-13	1
genQ20134	41383-14	1
genQ20135	41383-15	1
genQ20136	41383-16	1
genQ20137	41383-17	1
genQ20138	41383-18	1
genQ20139	41383-19	1
genQ20140	41383-20	1
genQ20141	41385-0	1
genQ20142	41385-1	1
genQ20143	41385-2	1
genQ20144	41386-0	1
genQ20145	41386-1	1
genQ20146	41387-0	1
genQ20147	41387-1	1
genQ20148	41387-2	1
genQ20149	41387-3	1
genQ20150	41387-4	1
genQ20151	41421-0	1
genQ20152	41421-1	1
genQ20153	41421-2	1
genQ20154	41421-3	1
genQ20155	41421-4	1
genQ20156	41421-5	1
genQ20157	41425-0	1
genQ20158	41425-1	1
genQ20159	41425-2	1
genQ20160	41425-3	1
genQ20161	41425-4	1
genQ20162	41425-5	1
genQ20163	41425-6	1
genQ20164	41426-0	1
genQ20165	41426-1	1
genQ20166	41426-2	1
genQ20167	41426-3	1
genQ20168	41426-4	1
genQ20169	41426-5	1
genQ20170	41426-6	1
genQ20171	41426-7	1
genQ20172	41426-8	1
genQ20173	41427-0	1
genQ20174	41427-1	1
genQ20175	41427-2	1
genQ20176	41427-3	1
genQ20177	41428-0	1
genQ20178	41435-0	1
genQ20179	41435-1	1
genQ20180	41435-2	1
genQ20181	41435-3	1
genQ20182	41435-4	1
genQ20183	41435-5	1
genQ20184	41435-6	1
genQ20185	41435-7	1
genQ20186	41435-8	1
genQ20187	41435-9	1
genQ20188	41435-10	1
genQ20189	41435-11	1
genQ20190	41437-0	1
genQ20191	41437-1	1
genQ20192	41437-2	1
genQ20193	41437-3	1
genQ20194	41437-4	1
genQ20195	41437-5	1
genQ20196	41437-6	1
genQ20197	41437-7	1
genQ20198	41437-8	1
genQ20199	41437-9	1
genQ20200	41437-10	1
genQ20201	41437-11	1
genQ20202	41437-12	1
genQ20203	41437-13	1
genQ20204	41438-0	1
genQ20205	41439-0	1
genQ20206	41441-0	1
genQ20207	41441-1	1
genQ20208	41443-0	1
genQ20209	41443-1	1
genQ20210	41443-2	1
genQ20211	41443-3	1
genQ20212	41443-4	1
genQ20213	41443-5	1
genQ20214	41443-6	1
genQ20215	41443-7	1
genQ20216	41445-0	1
genQ20217	41447-0	1
genQ20218	41447-1	1
genQ20219	41447-2	1
genQ20220	41448-0	1
genQ20221	41448-1	1
genQ20222	41448-2	1
genQ20223	41448-3	1
genQ20224	41448-4	1
genQ20225	41449-0	1
genQ20226	41450-0	1
genQ20227	41450-1	1
genQ20228	41452-0	1
genQ20229	41452-1	1
genQ20230	41452-2	1
genQ20231	41452-3	1
genQ20232	41452-4	1
genQ20233	41455-0	1
genQ20234	41455-1	1
genQ20235	41455-2	1
genQ20236	41455-3	1
genQ20237	41456-0	1
genQ20238	41456-1	1
genQ20239	41456-2	1
genQ20240	41457-0	1
genQ20241	41457-1	1
genQ20242	41459-0	1
genQ20243	41459-1	1
genQ20244	41459-2	1
genQ20245	41459-3	1
genQ20246	41459-4	1
genQ20247	41459-5	1
genQ20248	41459-6	1
genQ20249	41459-7	1
genQ20250	41482-0	1
genQ20251	41482-1	1
genQ20252	41482-2	1
genQ20253	41482-3	1
genQ20254	41482-4	1
genQ20255	41482-5	1
genQ20256	41482-6	1
genQ20257	41482-7	1
genQ20258	41482-8	1
genQ20259	41482-9	1
genQ20260	41492-0	1
genQ20261	41492-1	1
genQ20262	41492-2	1
genQ20263	41492-3	1
genQ20264	41492-4	1
genQ20265	41492-5	1
genQ20266	41492-6	1
genQ20267	41492-7	1
genQ20268	41492-8	1
genQ20269	41492-9	1
genQ20270	41493-0	1
genQ20271	41493-1	1
genQ20272	41493-2	1
genQ20273	41493-3	1
genQ20274	41493-4	1
genQ20275	41493-5	1
genQ20276	41493-6	1
genQ20277	41493-7	1
genQ20278	41493-8	1
genQ20279	41493-9	1
genQ20280	41493-10	1
genQ20281	41493-11	1
genQ20282	41493-12	1
genQ20283	41493-13	1
genQ20284	41493-14	1
genQ20285	41493-15	1
genQ20286	41497-0	1
genQ20287	41497-1	1
genQ20288	41497-2	1
genQ20289	41497-3	1
genQ20290	41497-4	1
genQ20291	41497-5	1
genQ20292	23060-0	1
genQ20293	23060-1	1
genQ20294	23060-2	1
genQ20295	23060-3	1
genQ20296	23060-4	1
genQ20297	23060-5	1
genQ20298	23060-6	1
genQ20299	23060-7	1
genQ20300	23060-8	1
genQ20301	23060-9	1
genQ20302	23060-10	1
genQ20303	23060-11	1
genQ20304	23060-12	1
genQ20305	23060-13	1
genQ20306	23060-14	1
genQ20307	23060-15	1
genQ20308	23060-16	1
genQ20309	23065-0	1
genQ20310	23065-1	1
genQ20311	23065-2	1
genQ20312	23065-3	1
genQ20313	23065-4	1
genQ20314	23065-5	1
genQ20315	23065-6	1
genQ20316	23073-0	1
genQ20317	23073-1	1
genQ20318	23073-2	1
genQ20319	23073-3	1
genQ20320	23073-4	1
genQ20321	23073-5	1
genQ20322	23073-6	1
genQ20323	23073-7	1
genQ20324	23073-8	1
genQ20325	23073-9	1
genQ20326	23073-10	1
genQ20327	23073-11	1
genQ20328	23073-12	1
genQ20329	23073-13	1
genQ20330	23073-14	1
genQ20331	23073-15	1
genQ20332	23079-0	1
genQ20333	23079-1	1
genQ20334	23079-2	1
genQ20335	23079-3	1
genQ20336	23079-4	1
genQ20337	23089-0	1
genQ20338	23089-1	1
genQ20339	23089-2	1
genQ20340	23096-0	1
genQ20341	23096-1	1
genQ20342	23096-2	1
genQ20343	23096-3	1
genQ20344	23096-4	1
genQ20345	23096-5	1
genQ20346	23096-6	1
genQ20347	23096-7	1
genQ20348	23096-8	1
genQ20349	23096-9	1
genQ20350	23096-10	1
genQ20351	23096-11	1
genQ20352	23096-12	1
genQ20353	23096-13	1
genQ20354	23096-14	1
genQ20355	23096-15	1
genQ20356	23096-16	1
genQ20357	23101-0	1
genQ20358	23101-1	1
genQ20359	23101-2	1
genQ20360	23101-3	1
genQ20361	23101-4	1
genQ20362	23101-5	1
genQ20363	23101-6	1
genQ20364	23112-0	1
genQ20365	23112-1	1
genQ20366	23112-2	1
genQ20367	23120-0	1
genQ20368	23120-1	1
genQ20369	23135-0	1
genQ20370	23135-1	1
genQ20371	23135-2	1
genQ20372	23135-3	1
genQ20373	23135-4	1
genQ20374	23135-5	1
genQ20375	23165-0	1
genQ20376	23165-1	1
genQ20377	23165-2	1
genQ20378	23165-3	1
genQ20379	23165-4	1
genQ20380	23165-5	1
genQ20381	23165-6	1
genQ20382	23172-0	1
genQ20383	23172-1	1
genQ20384	23172-2	1
genQ20385	23172-3	1
genQ20386	23174-0	1
genQ20387	23174-1	1
genQ20388	23174-2	1
genQ20389	23174-3	1
genQ20390	23177-0	1
genQ20391	23177-1	1
genQ20392	23180-0	1
genQ20393	23180-1	1
genQ20394	23180-2	1
genQ20395	23180-3	1
genQ20396	23180-4	1
genQ20397	23180-5	1
genQ20398	23185-0	1
genQ20399	23185-1	1
genQ20400	23185-2	1
genQ20401	23185-3	1
genQ20402	23210-0	1
genQ20403	23210-1	1
genQ20404	23211-0	1
genQ20405	23211-1	1
genQ20406	23211-2	1
genQ20407	23211-3	1
genQ20408	23211-4	1
genQ20409	23211-5	1
genQ20410	23211-6	1
genQ20411	23211-7	1
genQ20412	23215-0	1
genQ20413	23215-1	1
genQ20414	23215-2	1
genQ20415	23215-3	1
genQ20416	23215-4	1
genQ20417	23218-0	1
genQ20418	23218-1	1
genQ20419	23245-0	1
genQ20420	23245-1	1
genQ20421	23245-2	1
genQ20422	23274-0	1
genQ20423	23274-1	1
genQ20424	23274-2	1
genQ20425	23274-3	1
genQ20426	23364-0	1
genQ20427	23364-1	1
genQ20428	23364-2	1
genQ20429	23365-0	1
genQ20430	23365-1	1
genQ20431	23365-2	1
genQ20432	23366-0	1
genQ20433	23366-1	1
genQ20434	23367-0	1
genQ20435	23367-1	1
genQ20436	23367-2	1
genQ20437	23368-0	1
genQ20438	23368-1	1
genQ20439	23369-0	1
genQ20440	23369-1	1
genQ20441	23369-2	1
genQ20442	23370-0	1
genQ20443	23370-1	1
genQ20444	23370-2	1
genQ20445	23370-3	1
genQ20446	23370-4	1
genQ20447	23370-5	1
genQ20448	23371-0	1
genQ20449	23371-1	1
genQ20450	23371-2	1
genQ20451	23372-0	1
genQ20452	23372-1	1
genQ20453	23372-2	1
genQ20454	23372-3	1
genQ20455	23373-0	1
genQ20456	23373-1	1
genQ20457	23373-2	1
genQ20458	23378-0	1
genQ20459	23378-1	1
genQ20460	23379-0	1
genQ20461	23379-1	1
genQ20462	23379-2	1
genQ20463	23379-3	1
genQ20464	23379-4	1
genQ20465	23379-5	1
genQ20466	23379-6	1
genQ20467	23379-7	1
genQ20468	23379-8	1
genQ20469	23379-9	1
genQ20470	23379-10	1
genQ20471	23379-11	1
genQ20472	23379-12	1
genQ20473	23380-0	1
genQ20474	23380-1	1
genQ20475	23380-2	1
genQ20476	23380-3	1
genQ20477	23382-0	1
genQ20478	23382-1	1
genQ20479	23382-2	1
genQ20480	23382-3	1
genQ20481	23382-4	1
genQ20482	23382-5	1
genQ20483	23382-6	1
genQ20484	23382-7	1
genQ20485	23382-8	1
genQ20486	23382-9	1
genQ20487	23382-10	1
genQ20488	23383-0	1
genQ20489	23383-1	1
genQ20490	23383-2	1
genQ20491	23383-3	1
genQ20492	23383-4	1
genQ20493	23383-5	1
genQ20494	23383-6	1
genQ20495	23383-7	1
genQ20496	23383-8	1
genQ20497	23384-0	1
genQ20498	23384-1	1
genQ20499	23384-2	1
genQ20500	23384-3	1
genQ20501	23384-4	1
genQ20502	23384-5	1
genQ20503	23384-6	1
genQ20504	23384-7	1
genQ20505	23384-8	1
genQ20506	23384-9	1
genQ20507	23384-10	1
genQ20508	23453-0	1
genQ20509	23453-1	1
genQ20510	23453-2	1
genQ20511	23453-3	1
genQ20512	23455-0	1
genQ20513	23455-1	1
genQ20514	23455-2	1
genQ20515	23455-3	1
genQ20516	23455-4	1
genQ20517	23455-5	1
genQ20518	23456-0	1
genQ20519	23456-1	1
genQ20520	23457-0	1
genQ20521	23457-1	1
genQ20522	23457-2	1
genQ20523	23457-3	1
genQ20524	23458-0	1
genQ20525	23458-1	1
genQ20526	23458-2	1
genQ20527	23459-0	1
genQ20528	23459-1	1
genQ20529	23461-0	1
genQ20530	23461-1	1
genQ20531	23461-2	1
genQ20532	23470-0	1
genQ20533	23470-1	1
genQ20534	23470-2	1
genQ20535	23470-3	1
genQ20536	23470-4	1
genQ20537	23482-0	1
genQ20538	23482-1	1
genQ20539	23482-2	1
genQ20540	23482-3	1
genQ20541	23482-4	1
genQ20542	23482-5	1
genQ20543	23484-0	1
genQ20544	23484-1	1
genQ20545	23484-2	1
genQ20546	23484-3	1
genQ20547	23489-0	1
genQ20548	23489-1	1
genQ20549	23489-2	1
genQ20550	23489-3	1
genQ20551	23489-4	1
genQ20552	23489-5	1
genQ20553	23563-0	1
genQ20554	23563-1	1
genQ20555	23563-2	1
genQ20556	23563-3	1
genQ20557	23572-0	1
genQ20558	23572-1	1
genQ20559	23572-2	1
genQ20560	23572-3	1
genQ20561	23572-4	1
genQ20562	23605-0	1
genQ20563	23605-1	1
genQ20564	23605-2	1
genQ20565	23605-3	1
genQ20566	23605-4	1
genQ20567	23605-5	1
genQ20568	23697-0	1
genQ20569	23697-1	1
genQ20570	23697-2	1
genQ20571	23697-3	1
genQ20572	23697-4	1
genQ20573	23697-5	1
genQ20574	23697-6	1
genQ20575	23697-7	1
genQ20576	23697-8	1
genQ20577	23697-9	1
genQ20578	23697-10	1
genQ20579	23697-11	1
genQ20580	23697-12	1
genQ20581	23697-13	1
genQ20582	23697-14	1
genQ20583	23697-15	1
genQ20584	23697-16	1
genQ20585	23697-17	1
genQ20586	23697-18	1
genQ20587	23697-19	1
genQ20588	23697-20	1
genQ20589	23697-21	1
genQ20590	23697-22	1
genQ20591	23697-23	1
genQ20592	23697-24	1
genQ20593	23697-25	1
genQ20594	23697-26	1
genQ20595	23699-0	1
genQ20596	23699-1	1
genQ20597	23699-2	1
genQ20598	23699-3	1
genQ20599	23699-4	1
genQ20600	23699-5	1
genQ20601	23699-6	1
genQ20602	23699-7	1
genQ20603	23699-8	1
genQ20604	23699-9	1
genQ20605	23699-10	1
genQ20606	23699-11	1
genQ20607	23699-12	1
genQ20608	23699-13	1
genQ20609	23699-14	1
genQ20610	23699-15	1
genQ20611	23699-16	1
genQ20612	23699-17	1
genQ20613	23699-18	1
genQ20614	23699-19	1
genQ20615	23699-20	1
genQ20616	23699-21	1
genQ20617	23699-22	1
genQ20618	23699-23	1
genQ20619	23699-24	1
genQ20620	23699-25	1
genQ20621	23699-26	1
genQ20622	23699-27	1
genQ20623	23699-28	1
genQ20624	23699-29	1
genQ20625	23699-30	1
genQ20626	23699-31	1
genQ20627	23699-32	1
genQ20628	23699-33	1
genQ20629	23699-34	1
genQ20630	23699-35	1
genQ20631	23699-36	1
genQ20632	23699-37	1
genQ20633	23699-38	1
genQ20634	23699-39	1
genQ20635	23699-40	1
genQ20636	23699-41	1
genQ20637	23699-42	1
genQ20638	23699-43	1
genQ20639	23699-44	1
genQ20640	23699-45	1
genQ20641	23699-46	1
genQ20642	23699-47	1
genQ20643	23699-48	1
genQ20644	23699-49	1
genQ20645	23699-50	1
genQ20646	23699-51	1
genQ20647	23699-52	1
genQ20648	23699-53	1
genQ20649	23699-54	1
genQ20650	23699-55	1
genQ20651	23699-56	1
genQ20652	23699-57	1
genQ20653	23699-58	1
genQ20654	23699-59	1
genQ20655	23699-60	1
genQ20656	23699-61	1
genQ20657	23699-62	1
genQ20658	23699-63	1
genQ20659	23699-64	1
genQ20660	23699-65	1
genQ20661	23699-66	1
genQ20662	23699-67	1
genQ20663	23699-68	1
genQ20664	23699-69	1
genQ20665	23699-70	1
genQ20666	23699-71	1
genQ20667	23699-72	1
genQ20668	23699-73	1
genQ20669	23699-74	1
genQ20670	23699-75	1
genQ20671	23699-76	1
genQ20672	23699-77	1
genQ20673	23699-78	1
genQ20674	23699-79	1
genQ20675	23699-80	1
